direction,coverage,year,passengers,country_code,airport_code
Arrivals,International,2022,312909,FR,LFMT
Arrivals,National,2017,593873,FR,LFMT
Arrivals,National,2018,619632,FR,LFMT
Arrivals,National,2019,640403,FR,LFMT
Arrivals,National,2020,292587,FR,LFMT
Arrivals,National,2021,410490,FR,LFMT
Arrivals,National,2022,564004,FR,LFMT
Arrivals,International,2017,91013,FR,LFMU
Arrivals,International,2018,84479,FR,LFMU
Arrivals,International,2019,99883,FR,LFMU
Arrivals,International,2020,21440,FR,LFMU
Arrivals,International,2021,27974,FR,LFMU
Arrivals,International,2022,80154,FR,LFMU
Arrivals,National,2017,24968,FR,LFMU
Arrivals,National,2018,29623,FR,LFMU
Arrivals,National,2019,29470,FR,LFMU
Arrivals,National,2020,5542,FR,LFMU
Arrivals,National,2021,18717,FR,LFMU
Arrivals,National,2022,28539,FR,LFMU
Arrivals,International,2017,1769349,FR,LFOB
Arrivals,International,2018,1843277,FR,LFOB
Arrivals,International,2019,1945763,FR,LFOB
Arrivals,International,2020,612131,FR,LFOB
Arrivals,International,2021,985213,FR,LFOB
Arrivals,International,2022,2244866,FR,LFOB
Arrivals,National,2017,44450,FR,LFOB
Arrivals,National,2018,46396,FR,LFOB
Arrivals,National,2019,43659,FR,LFOB
Arrivals,National,2020,12968,FR,LFOB
Arrivals,National,2021,45140,FR,LFOB
Arrivals,National,2022,59690,FR,LFOB
Arrivals,International,2018,29200,FR,LFOK
Arrivals,International,2019,39212,FR,LFOK
Arrivals,National,2018,1290,FR,LFOK
Arrivals,National,2019,1383,FR,LFOK
Arrivals,International,2017,80910,FR,LFOT
Arrivals,International,2018,75418,FR,LFOT
Arrivals,International,2019,78403,FR,LFOT
Arrivals,International,2020,20859,FR,LFOT
Arrivals,International,2021,20440,FR,LFOT
Arrivals,International,2022,67051,FR,LFOT
Arrivals,National,2017,12507,FR,LFOT
Arrivals,National,2018,13969,FR,LFOT
Arrivals,National,2019,18423,FR,LFOT
Arrivals,National,2020,3392,FR,LFOT
Arrivals,National,2021,10664,FR,LFOT
Arrivals,National,2022,20379,FR,LFOT
Arrivals,International,2017,31573878,FR,LFPG
Arrivals,International,2018,32941739,FR,LFPG
Arrivals,International,2019,34733359,FR,LFPG
Arrivals,International,2020,9441929,FR,LFPG
Arrivals,International,2021,11069675,FR,LFPG
Arrivals,International,2022,25442474,FR,LFPG
Arrivals,National,2017,3203864,FR,LFPG
Arrivals,National,2018,3241264,FR,LFPG
Arrivals,National,2019,3438024,FR,LFPG
Arrivals,National,2020,1830999,FR,LFPG
Arrivals,National,2021,2146474,FR,LFPG
Arrivals,National,2022,3454358,FR,LFPG
Arrivals,International,2017,8956168,FR,LFPO
Arrivals,International,2018,9513199,FR,LFPO
Arrivals,International,2019,8980278,FR,LFPO
Arrivals,International,2020,2628637,FR,LFPO
Arrivals,International,2021,4322583,FR,LFPO
Arrivals,International,2022,9590171,FR,LFPO
Arrivals,National,2017,7092961,FR,LFPO
Arrivals,National,2018,7075439,FR,LFPO
Arrivals,National,2019,6951299,FR,LFPO
Arrivals,National,2020,2762387,FR,LFPO
Arrivals,National,2021,3571258,FR,LFPO
Arrivals,National,2022,5041851,FR,LFPO
Arrivals,International,2017,366518,FR,LFQQ
Arrivals,International,2018,376330,FR,LFQQ
Arrivals,International,2019,403144,FR,LFQQ
Arrivals,International,2020,68010,FR,LFQQ
Arrivals,International,2021,128940,FR,LFQQ
Arrivals,International,2022,333219,FR,LFQQ
Arrivals,National,2017,590296,FR,LFQQ
Arrivals,National,2018,673617,FR,LFQQ
Arrivals,National,2019,694528,FR,LFQQ
Arrivals,National,2020,301075,FR,LFQQ
Arrivals,National,2021,456428,FR,LFQQ
Arrivals,National,2022,554841,FR,LFQQ
Arrivals,International,2017,59595,FR,LFRB
Arrivals,International,2018,50953,FR,LFRB
Arrivals,International,2019,82168,FR,LFRB
Arrivals,International,2020,15060,FR,LFRB
Arrivals,International,2021,15762,FR,LFRB
Arrivals,International,2022,24019,FR,LFRB
Arrivals,National,2017,472809,FR,LFRB
Arrivals,National,2018,511608,FR,LFRB
Arrivals,National,2019,547365,FR,LFRB
Arrivals,National,2020,216310,FR,LFRB
Arrivals,National,2021,308232,FR,LFRB
Arrivals,National,2022,368032,FR,LFRB
Arrivals,International,2019,71597,FR,LFRG
Arrivals,National,2019,7957,FR,LFRG
Arrivals,International,2017,19328,FR,LFRH
Arrivals,National,2017,44590,FR,LFRH
Arrivals,International,2019,15072,FR,LFRK
Arrivals,International,2020,994,FR,LFRK
Arrivals,International,2021,377,FR,LFRK
Arrivals,International,2022,785,FR,LFRK
Arrivals,National,2019,136820,FR,LFRK
Arrivals,National,2020,79886,FR,LFRK
Arrivals,National,2021,112474,FR,LFRK
Arrivals,National,2022,149130,FR,LFRK
Arrivals,International,2017,138557,FR,LFRN
Arrivals,International,2018,131420,FR,LFRN
Arrivals,International,2019,121401,FR,LFRN
Arrivals,International,2020,19650,FR,LFRN
Arrivals,International,2021,18742,FR,LFRN
Arrivals,International,2022,77559,FR,LFRN
Arrivals,National,2017,225255,FR,LFRN
Arrivals,National,2018,300788,FR,LFRN
Arrivals,National,2019,306179,FR,LFRN
Arrivals,National,2020,108489,FR,LFRN
Arrivals,National,2021,176275,FR,LFRN
Arrivals,National,2022,241812,FR,LFRN
Arrivals,International,2017,1530189,FR,LFRS
Arrivals,International,2018,1774563,FR,LFRS
Arrivals,International,2019,2225498,FR,LFRS
Arrivals,International,2020,535549,FR,LFRS
Arrivals,International,2021,713987,FR,LFRS
Arrivals,International,2022,1704998,FR,LFRS
Arrivals,National,2017,1235710,FR,LFRS
Arrivals,National,2018,1338324,FR,LFRS
Arrivals,National,2019,1396640,FR,LFRS
Arrivals,National,2020,634461,FR,LFRS
Arrivals,National,2021,934856,FR,LFRS
Arrivals,National,2022,1195480,FR,LFRS
Arrivals,International,2017,118,FR,LFRZ
Arrivals,International,2018,0,FR,LFRZ
Arrivals,International,2019,35,FR,LFRZ
Arrivals,International,2020,0,FR,LFRZ
Arrivals,International,2021,0,FR,LFRZ
Arrivals,International,2022,12,FR,LFRZ
Arrivals,National,2017,6947,FR,LFRZ
Arrivals,National,2018,6796,FR,LFRZ
Arrivals,National,2019,6582,FR,LFRZ
Arrivals,National,2020,0,FR,LFRZ
Arrivals,National,2021,1860,FR,LFRZ
Arrivals,National,2022,4202,FR,LFRZ
Arrivals,International,2017,262251,FR,LFSB
Arrivals,International,2018,302779,FR,LFSB
Arrivals,International,2019,307865,FR,LFSB
Arrivals,International,2020,126174,FR,LFSB
Arrivals,International,2021,272355,FR,LFSB
Arrivals,International,2022,403764,FR,LFSB
Arrivals,National,2017,54813,FR,LFSB
Arrivals,National,2018,58317,FR,LFSB
Arrivals,National,2019,46815,FR,LFSB
Arrivals,National,2020,8302,FR,LFSB
Arrivals,National,2021,678,FR,LFSB
Arrivals,National,2022,188,FR,LFSB
Arrivals,International,2017,174699,FR,LFST
Arrivals,International,2018,192809,FR,LFST
Arrivals,International,2019,197609,FR,LFST
Arrivals,International,2020,44400,FR,LFST
Arrivals,International,2021,64613,FR,LFST
Arrivals,International,2022,140724,FR,LFST
Arrivals,National,2017,422683,FR,LFST
Arrivals,National,2018,445595,FR,LFST
Arrivals,National,2019,454837,FR,LFST
Arrivals,National,2020,213880,FR,LFST
Arrivals,National,2021,252892,FR,LFST
Arrivals,National,2022,324784,FR,LFST
Arrivals,International,2017,38194,FR,LFTH
Arrivals,International,2018,41608,FR,LFTH
Arrivals,International,2019,37753,FR,LFTH
Arrivals,International,2020,9411,FR,LFTH
Arrivals,International,2021,14911,FR,LFTH
Arrivals,International,2022,31272,FR,LFTH
Arrivals,National,2017,213533,FR,LFTH
Arrivals,National,2018,243280,FR,LFTH
Arrivals,National,2019,215422,FR,LFTH
Arrivals,National,2020,93403,FR,LFTH
Arrivals,National,2021,158246,FR,LFTH
Arrivals,National,2022,182327,FR,LFTH
Arrivals,International,2017,106430,FR,LFTW
Arrivals,International,2018,116142,FR,LFTW
Arrivals,International,2019,113162,FR,LFTW
Arrivals,International,2020,27692,FR,LFTW
Arrivals,International,2021,33792,FR,LFTW
Arrivals,International,2022,90209,FR,LFTW
Arrivals,National,2017,388,FR,LFTW
Arrivals,National,2018,848,FR,LFTW
Arrivals,National,2019,1115,FR,LFTW
Arrivals,National,2020,640,FR,LFTW
Arrivals,National,2021,1104,FR,LFTW
Arrivals,National,2022,729,FR,LFTW
Arrivals,International,2017,35100,FR,SOCA
Arrivals,International,2018,17899,FR,SOCA
Arrivals,International,2019,9109,FR,SOCA
Arrivals,International,2020,1997,FR,SOCA
Arrivals,International,2021,216,FR,SOCA
Arrivals,International,2022,822,FR,SOCA
Arrivals,National,2017,225530,FR,SOCA
Arrivals,National,2018,249213,FR,SOCA
Arrivals,National,2019,268236,FR,SOCA
Arrivals,National,2020,130661,FR,SOCA
Arrivals,National,2021,164170,FR,SOCA
Arrivals,National,2022,241571,FR,SOCA
Arrivals,International,2017,93018,FR,TFFF
Arrivals,International,2018,93459,FR,TFFF
Arrivals,International,2019,95887,FR,TFFF
Arrivals,International,2020,29085,FR,TFFF
Arrivals,International,2021,8779,FR,TFFF
Arrivals,International,2022,49913,FR,TFFF
Arrivals,National,2017,899811,FR,TFFF
Arrivals,National,2018,912174,FR,TFFF
Arrivals,National,2019,940751,FR,TFFF
Arrivals,National,2020,483119,FR,TFFF
Arrivals,National,2021,494824,FR,TFFF
Arrivals,National,2022,837427,FR,TFFF
Arrivals,International,2017,229,FR,TFFG
Arrivals,International,2018,9,FR,TFFG
Arrivals,International,2019,42,FR,TFFG
Arrivals,International,2020,7,FR,TFFG
Arrivals,International,2021,19,FR,TFFG
Arrivals,International,2022,9,FR,TFFG
Arrivals,National,2017,106871,FR,TFFG
Arrivals,National,2018,98102,FR,TFFG
Arrivals,National,2019,103373,FR,TFFG
Arrivals,National,2020,53534,FR,TFFG
Arrivals,National,2021,61938,FR,TFFG
Arrivals,National,2022,98092,FR,TFFG
Arrivals,International,2017,167197,FR,TFFR
Arrivals,International,2018,172501,FR,TFFR
Arrivals,International,2019,156350,FR,TFFR
Arrivals,International,2020,52580,FR,TFFR
Arrivals,International,2021,26196,FR,TFFR
Arrivals,International,2022,77483,FR,TFFR
Arrivals,National,2017,1058626,FR,TFFR
Arrivals,National,2018,1084530,FR,TFFR
Arrivals,National,2019,1117393,FR,TFFR
Arrivals,National,2020,597999,FR,TFFR
Arrivals,National,2021,629959,FR,TFFR
Arrivals,National,2022,986500,FR,TFFR
Arrivals,International,2017,1006800,HR,LDDU
Arrivals,International,2018,1119911,HR,LDDU
Arrivals,International,2019,1293085,HR,LDDU
Arrivals,International,2020,118078,HR,LDDU
Arrivals,International,2021,401987,HR,LDDU
Arrivals,International,2022,976585,HR,LDDU
Arrivals,National,2017,133719,HR,LDDU
Arrivals,National,2018,124741,HR,LDDU
Arrivals,National,2019,124688,HR,LDDU
Arrivals,National,2020,42622,HR,LDDU
Arrivals,National,2021,56815,HR,LDDU
Arrivals,National,2022,86833,HR,LDDU
Arrivals,International,2017,277697,HR,LDPL
Arrivals,International,2018,337771,HR,LDPL
Arrivals,International,2019,369072,HR,LDPL
Arrivals,International,2020,34480,HR,LDPL
Arrivals,International,2021,124903,HR,LDPL
Arrivals,International,2022,183105,HR,LDPL
Arrivals,National,2017,18848,HR,LDPL
Arrivals,National,2018,21368,HR,LDPL
Arrivals,National,2019,18906,HR,LDPL
Arrivals,National,2020,5648,HR,LDPL
Arrivals,National,2021,8489,HR,LDPL
Arrivals,National,2022,15143,HR,LDPL
Arrivals,International,2020,12077,HR,LDRI
Arrivals,International,2021,25591,HR,LDRI
Arrivals,International,2022,80068,HR,LDRI
Arrivals,National,2020,559,HR,LDRI
Arrivals,National,2021,916,HR,LDRI
Arrivals,National,2022,582,HR,LDRI
Arrivals,International,2017,1303220,HR,LDSP
Arrivals,International,2018,1449431,HR,LDSP
Arrivals,International,2019,1546188,HR,LDSP
Arrivals,International,2020,294250,HR,LDSP
Arrivals,International,2021,739825,HR,LDSP
Arrivals,International,2022,1376657,HR,LDSP
Arrivals,National,2017,103942,HR,LDSP
Arrivals,National,2018,109758,HR,LDSP
Arrivals,National,2019,101500,HR,LDSP
Arrivals,National,2020,36613,HR,LDSP
Arrivals,National,2021,50450,HR,LDSP
Arrivals,National,2022,72074,HR,LDSP
Arrivals,International,2017,1271626,HR,LDZA
Arrivals,International,2018,1402803,HR,LDZA
Arrivals,International,2019,1457721,HR,LDZA
Arrivals,International,2020,373476,HR,LDZA
Arrivals,International,2021,585209,HR,LDZA
Arrivals,International,2022,1380773,HR,LDZA
Arrivals,National,2017,276160,HR,LDZA
Arrivals,National,2018,275792,HR,LDZA
Arrivals,National,2019,269511,HR,LDZA
Arrivals,National,2020,88252,HR,LDZA
Arrivals,National,2021,120815,HR,LDZA
Arrivals,National,2022,185438,HR,LDZA
Arrivals,International,2017,268577,HR,LDZD
Arrivals,International,2018,274731,HR,LDZD
Arrivals,International,2019,374412,HR,LDZD
Arrivals,International,2020,50146,HR,LDZD
Arrivals,International,2021,244682,HR,LDZD
Arrivals,International,2022,529906,HR,LDZD
Arrivals,National,2017,28502,HR,LDZD
Arrivals,National,2018,30606,HR,LDZD
Arrivals,National,2019,29252,HR,LDZD
Arrivals,National,2020,10012,HR,LDZD
Arrivals,National,2021,11501,HR,LDZD
Arrivals,National,2022,21277,HR,LDZD
Arrivals,International,2017,6487565,HU,LHBP
Arrivals,International,2018,7367373,HU,LHBP
Arrivals,International,2019,8023938,HU,LHBP
Arrivals,International,2020,1881211,HU,LHBP
Arrivals,International,2021,2303372,HU,LHBP
Arrivals,International,2022,6040273,HU,LHBP
Arrivals,National,2017,0,HU,LHBP
Arrivals,National,2018,66,HU,LHBP
Arrivals,National,2019,0,HU,LHBP
Arrivals,National,2020,0,HU,LHBP
Arrivals,National,2021,83,HU,LHBP
Arrivals,National,2022,0,HU,LHBP
Arrivals,International,2017,157632,HU,LHDC
Arrivals,International,2018,188474,HU,LHDC
Arrivals,International,2019,295592,HU,LHDC
Arrivals,International,2020,58786,HU,LHDC
Arrivals,International,2021,37819,HU,LHDC
Arrivals,International,2022,124510,HU,LHDC
Arrivals,National,2017,14,HU,LHDC
Arrivals,National,2018,1309,HU,LHDC
Arrivals,National,2019,45,HU,LHDC
Arrivals,National,2020,40,HU,LHDC
Arrivals,National,2021,198,HU,LHDC
Arrivals,National,2022,42,HU,LHDC
Arrivals,International,2017,1148670,IE,EICK
Arrivals,International,2018,1189813,IE,EICK
Arrivals,International,2019,1290345,IE,EICK
Arrivals,International,2020,264525,IE,EICK
Arrivals,International,2021,126040,IE,EICK
Arrivals,International,2022,1119781,IE,EICK
Arrivals,National,2017,39,IE,EICK
Arrivals,National,2018,562,IE,EICK
Arrivals,National,2019,356,IE,EICK
Arrivals,National,2020,60,IE,EICK
Arrivals,National,2021,222,IE,EICK
Arrivals,National,2022,521,IE,EICK
Arrivals,International,2017,14664753,IE,EIDW
Arrivals,International,2018,15580972,IE,EIDW
Arrivals,International,2019,16266626,IE,EIDW
Arrivals,International,2020,3629788,IE,EIDW
Arrivals,International,2021,4095706,IE,EIDW
Arrivals,International,2022,13871800,IE,EIDW
Arrivals,National,2017,46090,IE,EIDW
Arrivals,National,2018,53279,IE,EIDW
Arrivals,National,2019,51708,IE,EIDW
Arrivals,National,2020,16187,IE,EIDW
Arrivals,National,2021,20027,IE,EIDW
Arrivals,National,2022,70562,IE,EIDW
Arrivals,International,2017,370567,IE,EIKN
Arrivals,International,2018,382824,IE,EIKN
Arrivals,International,2019,399484,IE,EIKN
Arrivals,International,2020,68530,IE,EIKN
Arrivals,International,2021,86194,IE,EIKN
Arrivals,International,2022,357409,IE,EIKN
Arrivals,National,2017,128,IE,EIKN
Arrivals,National,2018,103,IE,EIKN
Arrivals,National,2019,0,IE,EIKN
Arrivals,National,2020,0,IE,EIKN
Arrivals,National,2021,0,IE,EIKN
Arrivals,National,2022,0,IE,EIKN
Arrivals,International,2017,141866,IE,EIKY
Arrivals,International,2018,154316,IE,EIKY
Arrivals,International,2019,155780,IE,EIKY
Arrivals,International,2020,32369,IE,EIKY
Arrivals,International,2021,44866,IE,EIKY
Arrivals,International,2022,133677,IE,EIKY
Arrivals,National,2017,24341,IE,EIKY
Arrivals,National,2018,27340,IE,EIKY
Arrivals,National,2019,27704,IE,EIKY
Arrivals,National,2020,8195,IE,EIKY
Arrivals,National,2021,12043,IE,EIKY
Arrivals,National,2022,37803,IE,EIKY
Arrivals,International,2017,791188,IE,EINN
Arrivals,International,2018,833275,IE,EINN
Arrivals,International,2019,802470,IE,EINN
Arrivals,International,2020,137790,IE,EINN
Arrivals,International,2021,160394,IE,EINN
Arrivals,International,2022,711549,IE,EINN
Arrivals,National,2017,313,IE,EINN
Arrivals,National,2018,0,IE,EINN
Arrivals,National,2019,1071,IE,EINN
Arrivals,National,2020,40,IE,EINN
Arrivals,National,2021,7,IE,EINN
Arrivals,National,2022,281,IE,EINN
Arrivals,International,2018,4318,IS,BIAR
Arrivals,International,2019,7485,IS,BIAR
Arrivals,International,2020,1696,IS,BIAR
Arrivals,International,2021,1236,IS,BIAR
Arrivals,International,2022,15697,IS,BIAR
Arrivals,National,2018,92263,IS,BIAR
Arrivals,National,2019,81234,IS,BIAR
Arrivals,National,2020,38585,IS,BIAR
Arrivals,National,2021,67781,IS,BIAR
Arrivals,National,2022,80542,IS,BIAR
Arrivals,International,2017,4155661,IS,BIKF
Arrivals,International,2018,4873618,IS,BIKF
Arrivals,International,2019,3604287,IS,BIKF
Arrivals,International,2020,676495,IS,BIKF
Arrivals,International,2021,1079913,IS,BIKF
Arrivals,International,2022,3051904,IS,BIKF
Arrivals,National,2017,2198,IS,BIKF
Arrivals,National,2018,5765,IS,BIKF
Arrivals,National,2019,2353,IS,BIKF
Arrivals,National,2020,187,IS,BIKF
Arrivals,National,2021,191,IS,BIKF
Arrivals,National,2022,520,IS,BIKF
Arrivals,International,2018,18107,IS,BIRK
Arrivals,International,2019,12381,IS,BIRK
Arrivals,International,2020,1184,IS,BIRK
Arrivals,International,2021,2473,IS,BIRK
Arrivals,International,2022,7826,IS,BIRK
Arrivals,National,2018,173654,IS,BIRK
Arrivals,National,2019,155874,IS,BIRK
Arrivals,National,2020,77133,IS,BIRK
Arrivals,National,2021,128891,IS,BIRK
Arrivals,National,2022,152801,IS,BIRK
Arrivals,National,2020,1836,IS,BIVM
Arrivals,International,2018,33,IT,LIBC
Arrivals,International,2019,8959,IT,LIBC
Arrivals,International,2020,871,IT,LIBC
Arrivals,International,2021,3444,IT,LIBC
Arrivals,International,2022,8647,IT,LIBC
Arrivals,National,2018,42128,IT,LIBC
Arrivals,National,2019,75987,IT,LIBC
Arrivals,National,2020,25690,IT,LIBC
Arrivals,National,2021,44139,IT,LIBC
Arrivals,National,2022,77427,IT,LIBC
Arrivals,International,2017,932849,IT,LIBD
Arrivals,International,2018,1095464,IT,LIBD
Arrivals,International,2019,1277605,IT,LIBD
Arrivals,International,2020,321244,IT,LIBD
Arrivals,International,2021,591521,IT,LIBD
Arrivals,International,2022,1362071,IT,LIBD
Arrivals,National,2017,1417292,IT,LIBD
Arrivals,National,2018,1438556,IT,LIBD
Arrivals,National,2019,1515313,IT,LIBD
Arrivals,National,2020,539673,IT,LIBD
Arrivals,National,2021,1071874,IT,LIBD
Arrivals,National,2022,1763524,IT,LIBD
Arrivals,International,2017,179519,IT,LIBP
Arrivals,International,2018,184205,IT,LIBP
Arrivals,International,2019,195308,IT,LIBP
Arrivals,International,2020,41222,IT,LIBP
Arrivals,International,2021,84707,IT,LIBP
Arrivals,International,2022,185767,IT,LIBP
Arrivals,National,2017,150619,IT,LIBP
Arrivals,National,2018,140302,IT,LIBP
Arrivals,National,2019,150517,IT,LIBP
Arrivals,National,2020,43637,IT,LIBP
Arrivals,National,2021,105763,IT,LIBP
Arrivals,National,2022,168991,IT,LIBP
Arrivals,International,2017,258555,IT,LIBR
Arrivals,International,2018,312409,IT,LIBR
Arrivals,International,2019,366893,IT,LIBR
Arrivals,International,2020,140339,IT,LIBR
Arrivals,International,2021,191088,IT,LIBR
Arrivals,International,2022,392805,IT,LIBR
Arrivals,National,2017,894749,IT,LIBR
Arrivals,National,2018,927231,IT,LIBR
Arrivals,National,2019,987241,IT,LIBR
Arrivals,National,2020,370148,IT,LIBR
Arrivals,National,2021,743156,IT,LIBR
Arrivals,National,2022,1146124,IT,LIBR
Arrivals,International,2017,308399,IT,LICA
Arrivals,International,2018,359011,IT,LICA
Arrivals,International,2019,390605,IT,LICA
Arrivals,International,2020,65884,IT,LICA
